plugin,formid,editor_id,name,archetype,actor_value,magic_skill,resist_value,cast_type,target_type,flags,modding_read,validation
Skyrim.esm,Skyrim.esm:0E5F53,doomHealthRecoveryEffect,The Lady: Recover Health,PeakValueModifier,HealRateMult,Restoration,None,ConstantEffect,Self,"Recover, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:0E5F55,doomLordDamageEffect,The Lord: Damage Resist,ValueModifier,DamageResist,None,None,ConstantEffect,Self,"Recover, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:0E5F56,doomLordMagicEffect,The Lord: Magic Resist,ValueModifier,ResistMagic,None,None,ConstantEffect,Self,"Recover, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:0E5F59,doomLoverEffect,The Lover Stone,ValueModifier,Health,None,None,ConstantEffect,Self,"Recover, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0E5F48,doomMageEffect,The Mage Stone,Script,None,None,None,ConstantEffect,Self,PowerAffectsMagnitude,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10F20E,doomMagickaRecoveryAbility,Recover Magicka,PeakValueModifier,MagickaRateMult,Restoration,None,ConstantEffect,Self,"Recover, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:0369C9,doomRitualEffect,The Ritual Stone,Reanimate,None,None,None,FireAndForget,Touch,"Recover, DispelWithKeywords, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0E5F5C,doomSerpentDoTEffect,Serpent's Venom,PeakValueModifier,Health,Destruction,None,FireAndForget,Aimed,"Hostile, Detrimental, NoArea, FXPersist, NoRecast, PowerAffectsDuration, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0E5F5B,doomSerpentParalyzeEffect,Serpent's Spit,Paralysis,Paralysis,Destruction,None,FireAndForget,Aimed,"Hostile, Recover, NoMagnitude, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0E732B,doomShadowEffect,The Shadow Stone,Invisibility,Invisibility,Illusion,None,FireAndForget,Self,"Recover, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0E5F52,doomStaminaRecoveryEffect,The Lady: Recover Stamina,PeakValueModifier,StaminaRateMult,Restoration,None,ConstantEffect,Self,"Recover, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:0E5F5D,doomSteedEffect,The Steed Stone,PeakValueModifier,CarryWeight,None,None,ConstantEffect,Self,"Recover, NoArea, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:01BAC8,doomSteedEncumberEffect,The Steed: Remove Encumbered Penalty,Script,None,None,None,ConstantEffect,Self,"Recover, NoArea, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0E5F44,doomThiefEffect,The Thief Stone,ValueModifier,Health,None,None,ConstantEffect,Self,PowerAffectsMagnitude,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0E7327,doomTowerEffect,The Tower Stone,Script,None,None,None,ConstantEffect,Self,PowerAffectsMagnitude,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0E5F4B,doomWarriorEffect,The Warrior Stone,ValueModifier,Health,None,None,ConstantEffect,Self,PowerAffectsMagnitude,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10FC13,DragonPriestMaskFireCloakFFSelf,Flame Cloak,Cloak,None,Destruction,ResistFire,FireAndForget,Self,"DispelWithKeywords, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:016CF3,DragonVoiceDisarmEffect,Disarm 3,Disarm,None,None,None,FireAndForget,Aimed,"Hostile, FXPersist",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:016D41,DragonVoiceStormCallEffect,Storm Call Fire Effect 3,Stagger,None,None,None,FireAndForget,Self,"Hostile, Recover, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:016D44,DragonVoiceStormCallEffectSelf,Storm Call Fire Effect Self 3,SpawnHazard,None,None,None,FireAndForget,Self,"Recover, DispelWithKeywords, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:016D46,DragonVoiceUnrelentingForceEffect,Unrelenting Force Strong,Script,None,Destruction,None,FireAndForget,Aimed,Hostile,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10F220,DraugrMagicAxeStreak,Absorb Health,Absorb,Health,None,ResistMagic,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:10F221,DraugrMagicBowStreak,Absorb Magicka,Absorb,Magicka,Destruction,ResistMagic,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:10F21F,DraugrMagicSwordStreak,Absorb Stamina,Absorb,Stamina,Destruction,ResistMagic,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:105834,dunAnsilvundDamageFFContact,Insubstantial,ValueModifier,Health,None,None,FireAndForget,Touch,"Hostile, Detrimental, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:09B2B6,dunBluePalaceABWabba,Wabba Visuals,Script,None,Alteration,None,ConstantEffect,Self,"NoDuration, FXPersist",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:09B2B3,dunBluePalaceWabbajackFF,Wabbajack Alt,ValueModifier,Health,Destruction,ResistMagic,FireAndForget,Aimed,"NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, Painless, NoDeathDispel",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0B2389,dunCGDragonVoiceStormCallEffect,CG Dragon Storm Call,Stagger,None,None,None,FireAndForget,Self,"Hostile, Recover, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0B238A,dunCGDragonVoiceStormCallEffectSelf,CG Dragon Storm Call Self,SpawnHazard,None,None,None,FireAndForget,Self,"Recover, DispelWithKeywords, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10E4B2,dunCGTrapFireEffectLIGHT,Lingering Fire Damage,ValueModifier,Health,None,ResistFire,FireAndForget,Touch,"Hostile, Detrimental, DispelWithKeywords, NoArea, NoRecast",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:10E4B0,dunCGTrapFireTriggerBoxHEAVY,Heavy Fire Damage,ValueModifier,Health,None,ResistFire,FireAndForget,Touch,"Hostile, Detrimental, DispelWithKeywords, NoArea, NoRecast, Painless, NoHitEffect",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0E4907,dunCGVoiceDragonFireEffect1,Dragon breath,ValueModifier,Health,None,ResistFire,Concentration,Aimed,"Hostile, Detrimental, FXPersist, GoryVisuals, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:101BDC,dunClearspringTarnDmgFFContact,Animal Damage,ValueModifier,Health,None,DamageResist,FireAndForget,Touch,"Hostile, Detrimental, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0E4830,dunDeadMensRespiteUnsealDoorSpellEffect,Unseal Door,Script,None,Illusion,None,FireAndForget,Aimed,PowerAffectsMagnitude,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:086248,dunFolgunthurMikrulAbsorbHealth,Drain Health,Script,None,Alteration,None,FireAndForget,Aimed,"FXPersist, NoDeathDispel",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0D397E,dunFrostflowAbyssBoonEffect,Sailor's Repose,ValueModifier,HealRate,Restoration,None,ConstantEffect,Self,Painless,reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:10CB93,dunFrostflowAbyssBoonExplosionEffect,Restore Health,ValueModifier,Health,Restoration,None,FireAndForget,Touch,"NoDuration, NoArea, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0FB409,dunHagsEndEnchAbsorbHealthFFContact,Hag's End Drain Health,Absorb,Health,Destruction,ResistMagic,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0FB407,dunHagsEndSoulTrapFFContact,Hag's End Soul Trap,SoulTrap,None,Conjuration,None,FireAndForget,Touch,"Hostile, Recover, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0FB406,dunHalldirAggDownFFAimedArea,Halldir's Pacify,Calm,Aggression,Illusion,None,FireAndForget,Aimed,"Recover, DispelWithKeywords, FXPersist, PowerAffectsDuration, Painless",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0FB404,dunHalldirEnchSoulTrapFFAimedArea,Halldir's Soul Trap,SoulTrap,None,Conjuration,None,FireAndForget,Aimed,"Hostile, Recover, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10E949,dunHallOfTheVigilantCureDiseaseEffect,Cure Disease,CureDisease,None,None,None,FireAndForget,Self,"NoDuration, NoArea, FXPersist, PowerAffectsMagnitude",curse/disease overlay,extracted
Skyrim.esm,Skyrim.esm:105831,dunHaltedStreamDamageFFContact,Huntsman's Prowess,ValueModifier,Health,None,DamageResist,FireAndForget,Touch,"Hostile, Detrimental, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:106E35,dunHighGateSummonFlamingThrallFFAimed,Conjure Flaming Familiar,SummonCreature,None,Conjuration,None,FireAndForget,TargetLocation,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, HideInUI, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10FC23,dunHonningbrewSkeeverBite,Venomfang Poison,ValueModifier,Health,None,PoisonResist,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, Painless, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:107E2F,dunHunterQSTAmuletEffect,Kyne's Blessing,Script,None,Destruction,None,ConstantEffect,Self,"NoDuration, NoArea, Painless, NoDeathDispel",vanilla blessing/effect palette,extracted
Skyrim.esm,Skyrim.esm:105A01,dunKatariahScimitarEffect,Windshear Bash Effect,Stagger,None,Destruction,None,FireAndForget,Touch,Hostile,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0F82E2,DunLabyDamageHealthConcSelf,Damage Health,ValueModifier,Health,Alteration,None,Concentration,Self,"Detrimental, DispelWithKeywords, FXPersist, PowerAffectsMagnitude",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:10E834,dunLabyRestoreMagickaConcSelf,Restore Magicka,ValueModifier,Magicka,Alteration,None,Concentration,Self,"DispelWithKeywords, FXPersist, PowerAffectsMagnitude, Painless",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:10582E,dunLostValleyDamageFFContact,Briarheart Geis,ValueModifier,Health,None,DamageResist,FireAndForget,Touch,"Hostile, Detrimental, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0E57F4,dunMarkarthWizard_SpiderControlEffect,Spider Control,Script,None,Alteration,None,FireAndForget,Aimed,"FXPersist, PowerAffectsDuration, Painless",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0C1A01,dunMarkarthWizard_SpiderControlEffectFake,Spider Control,Script,None,Alteration,None,FireAndForget,Aimed,"FXPersist, PowerAffectsDuration, Painless",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0749B3,dunMiddenLightFFStatic,MiddenTorch,Light,None,Alteration,None,FireAndForget,Aimed,PowerAffectsDuration,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0A88C8,dunRannveigSummonGhost,Summon Subjugated Ghost,SummonCreature,None,Conjuration,None,FireAndForget,Aimed,"SnapToNavmesh, NoMagnitude, NoArea, FXPersist, PowerAffectsDuration, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0ECFFD,dunReachwaterRockReforgeSpell,Turn Greater Undead,TurnUndead,Confidence,Restoration,None,FireAndForget,Self,"Hostile, Recover, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0E152A,dunReanimateSelfEffect,Reanimate,Reanimate,None,Conjuration,None,FireAndForget,Self,"Recover, FXPersist, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0FB405,dunRedEagleFireDamageFFContact,Red Eagle Fire Damage,ValueModifier,Health,Destruction,ResistFire,FireAndForget,Touch,"Hostile, Detrimental, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0FB408,dunRedEagleTurnUndeadFFContact,Red Eagle Turn Undead,TurnUndead,Confidence,Restoration,None,FireAndForget,Touch,"Recover, FXPersist, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0ED5FF,dunSaarthalFlameFX,Ghost Visuals,Script,None,None,None,ConstantEffect,Self,"NoDuration, FXPersist",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0ED600,dunSaarthalFrostFX,Ghost Visuals,Script,None,None,None,ConstantEffect,Self,"NoDuration, FXPersist",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0E5F41,dunSaarthalJyrikStaff,Increased Magicka,PeakValueModifier,Magicka,Restoration,None,ConstantEffect,Self,"Recover, NoArea, PowerAffectsDuration",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:03B0B1,dunSilentMoonsEnchFFContact,Light Damage,ValueModifier,WeaponSpeedMult,Destruction,ResistMagic,FireAndForget,Touch,"Hostile, Detrimental, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0E3CBB,dunSleepingTreeDruggedAlch,Drugged,Script,None,None,None,FireAndForget,Self,"Hostile, Recover, Detrimental, NoMagnitude, NoArea, FXPersist, HideInUI, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0E3CBA,dunSleepingTreeSlowAlch,Slow,PeakValueModifier,SpeedMult,None,ResistFrost,FireAndForget,Self,"Hostile, Recover, Detrimental, NoArea, FXPersist, HideInUI, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:10582C,dunTargeOfTheBloodedME,Damage Health,ValueModifier,Health,None,None,FireAndForget,Touch,"Hostile, Detrimental, NoArea, PowerAffectsMagnitude",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:1092A0,dunTransmogrifyFFAimed,Transmogrify,Script,None,Illusion,ResistMagic,FireAndForget,Aimed,"Hostile, Detrimental, NoDuration, NoMagnitude, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, Painless, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0AB23C,dunTrevasSpectralArrowDamageFFAimed,dunTrevas Spectral Arrow,ValueModifier,Health,Conjuration,ResistMagic,FireAndForget,Aimed,"Hostile, Detrimental, NoDuration, NoArea, FXPersist, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:1019D6,dunVolunruudPickaxeEffect,Smithing Expertise,DualValueModifier,Health,Destruction,ResistShock,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:1019AF,dunVolunruudPickaxeEquipEffect,Notched Pickaxe,ValueModifier,Smithing,Alteration,None,ConstantEffect,Self,"PowerAffectsMagnitude, Painless",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:109D12,EmptyAIScriptEffectOnceOnly,Makes Spell high priority for AI/Cast Once Only,Script,None,None,None,FireAndForget,Self,0,magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0AA155,EnchAbsorbHealthFFContact,Absorb Health,Absorb,Health,Destruction,ResistMagic,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0AA156,EnchAbsorbMagickaFFContact,Drain Magicka,Absorb,Magicka,Destruction,ResistMagic,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0AA157,EnchAbsorbStaminaFFContact,Absorb Stamina,Absorb,Stamina,Destruction,ResistMagic,FireAndForget,Touch,"Hostile, Detrimental, NoArea, FXPersist, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0ACBB5,EnchBanishFFContact,Banish,Banish,Confidence,Conjuration,None,FireAndForget,Touch,"Hostile, NoDuration, NoArea, PowerAffectsMagnitude",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0C5BE0,EnchBoundBattleaxeFX,Bound Battleaxe FX,Script,None,Conjuration,ResistFire,FireAndForget,Touch,"Hostile, Detrimental, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:0C5BE1,EnchBoundBowFX,Bound Bow FX,Script,None,Conjuration,ResistFire,FireAndForget,Touch,"Hostile, Detrimental, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:069CE6,EnchBoundSwordFX,Bound Sword FX,Script,None,Conjuration,ResistFire,FireAndForget,Touch,"Hostile, Detrimental, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:10FC14,EnchDragonPriestUltraMaskEffect,Konahrik's Privilege,Script,None,None,None,ConstantEffect,Self,"NoDuration, FXPersist, PowerAffectsMagnitude, Painless, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:0F8475,EnchDragonPriestWoodMaskEffect,Bromjunaar's Mystery,Script,None,None,None,ConstantEffect,Self,"NoDuration, FXPersist, PowerAffectsMagnitude, Painless, NoHitEffect",magic effect palette,extracted
Skyrim.esm,Skyrim.esm:04605A,EnchFireDamageFFContact,Fire Damage,ValueModifier,Health,Destruction,ResistFire,FireAndForget,Touch,"Hostile, Detrimental, NoArea, NoRecast, PowerAffectsMagnitude, NoDeathDispel",neglect/price effect reference,extracted
Skyrim.esm,Skyrim.esm:08B65C,EnchFortifyAlchemyConstantSelf,Fortify Alchemy,PeakValueModifier,AlchemyModifier,Restoration,None,ConstantEffect,Self,"Recover, NoDuration, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:07A0F2,EnchFortifyAlterationConstantSelf,Fortify Alteration,PeakValueModifier,AlterationModifier,Restoration,None,ConstantEffect,Self,"Recover, NoDuration, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:07A0FE,EnchFortifyArcheryConstantSelf,Fortify Archery,PeakValueModifier,MarksmanModifier,Restoration,None,ConstantEffect,Self,"Recover, NoDuration, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:017120,EnchFortifyArmorRatingSelf,Fortify Armor Rating,PeakValueModifier,DamageResist,Restoration,None,ConstantEffect,Self,"Recover, NoDuration, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:0F6906,EnchFortifyArticulation,Articulation,PeakValueModifier,SpeechcraftModifier,Restoration,None,ConstantEffect,Self,"Recover, NoDuration, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:07A0F3,EnchFortifyBlockConstantSelf,Fortify Blocking,PeakValueModifier,BlockModifier,Restoration,None,ConstantEffect,Self,"Recover, NoDuration, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
Skyrim.esm,Skyrim.esm:07A0F4,EnchFortifyCarryConstantSelf,Fortify Carry Weight,PeakValueModifier,CarryWeight,Restoration,None,ConstantEffect,Self,"Recover, NoDuration, NoArea, PowerAffectsMagnitude",reward/neglect magnitude reference,extracted
