plugin,formid,editor_id,name,race,template,factions,keywords,ai_aggression,ai_assistance,modding_use,validation
Skyrim.esm,Skyrim.esm:044262,EncForsworn03TemplateMagic,Forsworn Looter,BretonRace (Skyrim.esm:013741),EncForsworn00Template (Skyrim.esm:043BDC),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044263,EncForsworn03TemplateMelee,Forsworn Looter,BretonRace (Skyrim.esm:013741),EncForsworn00Template (Skyrim.esm:043BDC),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044264,EncForsworn03TemplateMissile,Forsworn Looter,BretonRace (Skyrim.esm:013741),EncForsworn00Template (Skyrim.esm:043BDC),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442E0,EncForsworn04BossMagicBretonM01,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateBossMagic (Skyrim.esm:04430E),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442E1,EncForsworn04BossMagicBretonM02,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateBossMagic (Skyrim.esm:04430E),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0AD7BC,EncForsworn04BossMagicBretonM03,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateBossMagic (Skyrim.esm:04430E),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442E3,EncForsworn04BossMelee1HBretonM01,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateBossMelee (Skyrim.esm:04430F),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442E4,EncForsworn04BossMelee1HBretonM02,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateBossMelee (Skyrim.esm:04430F),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442E5,EncForsworn04BossMelee1HBretonM03,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateBossMelee (Skyrim.esm:04430F),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044277,EncForsworn04MagicBretonF01,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMagic (Skyrim.esm:044274),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044278,EncForsworn04MagicBretonF02,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMagic (Skyrim.esm:044274),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044279,EncForsworn04MagicBretonF03,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMagic (Skyrim.esm:044274),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F9619,EncForsworn04Melee1HBretonBerserk,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMelee (Skyrim.esm:044275),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04427A,EncForsworn04Melee1HBretonF01,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMelee (Skyrim.esm:044275),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04427B,EncForsworn04Melee1HBretonF02,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMelee (Skyrim.esm:044275),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04427C,EncForsworn04Melee1HBretonF03,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMelee (Skyrim.esm:044275),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04427D,EncForsworn04Melee1HBretonM01,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMelee (Skyrim.esm:044275),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04427E,EncForsworn04Melee1HBretonM02,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMelee (Skyrim.esm:044275),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04427F,EncForsworn04Melee1HBretonM03,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMelee (Skyrim.esm:044275),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0AD7BD,EncForsworn04Melee1HBretonM04,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMelee (Skyrim.esm:044275),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044280,EncForsworn04MissileBretonF01,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMissile (Skyrim.esm:044276),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044281,EncForsworn04MissileBretonF02,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMissile (Skyrim.esm:044276),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044282,EncForsworn04MissileBretonF03,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMissile (Skyrim.esm:044276),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044283,EncForsworn04MissileBretonM01,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMissile (Skyrim.esm:044276),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044284,EncForsworn04MissileBretonM02,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMissile (Skyrim.esm:044276),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044285,EncForsworn04MissileBretonM03,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMissile (Skyrim.esm:044276),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0AD7BE,EncForsworn04MissileBretonM04,,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMissile (Skyrim.esm:044276),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04430E,EncForsworn04TemplateBossMagic,Forsworn Briarheart,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMagic (Skyrim.esm:044274),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04430F,EncForsworn04TemplateBossMelee,Forsworn Briarheart,BretonRace (Skyrim.esm:013741),EncForsworn04TemplateMelee (Skyrim.esm:044275),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044274,EncForsworn04TemplateMagic,Forsworn Pillager,BretonRace (Skyrim.esm:013741),EncForsworn00Template (Skyrim.esm:043BDC),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044275,EncForsworn04TemplateMelee,Forsworn Pillager,BretonRace (Skyrim.esm:013741),EncForsworn00Template (Skyrim.esm:043BDC),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044276,EncForsworn04TemplateMissile,Forsworn Pillager,BretonRace (Skyrim.esm:013741),EncForsworn00Template (Skyrim.esm:043BDC),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442E6,EncForsworn05BossMagicBretonM01,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateBossMagic (Skyrim.esm:044310),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442E7,EncForsworn05BossMagicBretonM02,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateBossMagic (Skyrim.esm:044310),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442E9,EncForsworn05BossMelee1HBretonM01,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateBossMelee (Skyrim.esm:044311),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442EA,EncForsworn05BossMelee1HBretonM02,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateBossMelee (Skyrim.esm:044311),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442EB,EncForsworn05BossMelee1HBretonM03,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateBossMelee (Skyrim.esm:044311),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044289,EncForsworn05MagicBretonF01,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMagic (Skyrim.esm:044286),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04428A,EncForsworn05MagicBretonF02,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMagic (Skyrim.esm:044286),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04428B,EncForsworn05MagicBretonF03,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMagic (Skyrim.esm:044286),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F961A,EncForsworn05Melee1HBretonBerserk,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMelee (Skyrim.esm:044287),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04428C,EncForsworn05Melee1HBretonF01,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMelee (Skyrim.esm:044287),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04428D,EncForsworn05Melee1HBretonF02,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMelee (Skyrim.esm:044287),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04428E,EncForsworn05Melee1HBretonF03,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMelee (Skyrim.esm:044287),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04428F,EncForsworn05Melee1HBretonM01,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMelee (Skyrim.esm:044287),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044290,EncForsworn05Melee1HBretonM02,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMelee (Skyrim.esm:044287),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044291,EncForsworn05Melee1HBretonM03,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMelee (Skyrim.esm:044287),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0AD7BF,EncForsworn05Melee1HBretonM04,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMelee (Skyrim.esm:044287),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044292,EncForsworn05MissileBretonF01,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMissile (Skyrim.esm:044288),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044293,EncForsworn05MissileBretonF02,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMissile (Skyrim.esm:044288),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044294,EncForsworn05MissileBretonF03,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMissile (Skyrim.esm:044288),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044295,EncForsworn05MissileBretonM01,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMissile (Skyrim.esm:044288),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044296,EncForsworn05MissileBretonM02,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMissile (Skyrim.esm:044288),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044297,EncForsworn05MissileBretonM03,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMissile (Skyrim.esm:044288),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0AD7C0,EncForsworn05MissileBretonM04,,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMissile (Skyrim.esm:044288),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044310,EncForsworn05TemplateBossMagic,Forsworn Briarheart,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMagic (Skyrim.esm:044286),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044311,EncForsworn05TemplateBossMelee,Forsworn Briarheart,BretonRace (Skyrim.esm:013741),EncForsworn05TemplateMelee (Skyrim.esm:044287),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044286,EncForsworn05TemplateMagic,Forsworn Ravager,BretonRace (Skyrim.esm:013741),EncForsworn00Template (Skyrim.esm:043BDC),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044287,EncForsworn05TemplateMelee,Forsworn Ravager,BretonRace (Skyrim.esm:013741),EncForsworn00Template (Skyrim.esm:043BDC),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044288,EncForsworn05TemplateMissile,Forsworn Ravager,BretonRace (Skyrim.esm:013741),EncForsworn00Template (Skyrim.esm:043BDC),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442EC,EncForsworn06BossMagicBretonM01,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateBossMagic (Skyrim.esm:044312),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442ED,EncForsworn06BossMagicBretonM02,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateBossMagic (Skyrim.esm:044312),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0AD7C1,EncForsworn06BossMagicBretonM03,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateBossMagic (Skyrim.esm:044312),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442EF,EncForsworn06BossMelee1HBretonM01,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateBossMelee (Skyrim.esm:044313),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442F0,EncForsworn06BossMelee1HBretonM02,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateBossMelee (Skyrim.esm:044313),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442F1,EncForsworn06BossMelee1HBretonM03,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateBossMelee (Skyrim.esm:044313),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04429B,EncForsworn06MagicBretonF01,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateMagic (Skyrim.esm:044298),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04429C,EncForsworn06MagicBretonF02,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateMagic (Skyrim.esm:044298),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04429D,EncForsworn06MagicBretonF03,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateMagic (Skyrim.esm:044298),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F961B,EncForsworn06Melee1HBretonBerserk,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateMelee (Skyrim.esm:044299),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04429E,EncForsworn06Melee1HBretonF01,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateMelee (Skyrim.esm:044299),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04429F,EncForsworn06Melee1HBretonF02,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateMelee (Skyrim.esm:044299),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0442A0,EncForsworn06Melee1HBretonF03,,BretonRace (Skyrim.esm:013741),EncForsworn06TemplateMelee (Skyrim.esm:044299),ForswornFaction (Skyrim.esm:043599):rank0,ActorTypeNPC (Skyrim.esm:013794),VeryAggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
