plugin,record_type,formid,editor_id,name,direct_condition_count,effect_condition_count,condition_keys,effects,validation
Skyrim.esm,MGEF,Skyrim.esm:0F3935,PerkDeepFreezeParalysisFFAimedArea15,Deep Freeze Paralyze,5,0,ActorValue; CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F3936,PerkDeepFreezeParalysisFFSelfArea40,On Ice Paralyze,5,0,ActorValue; CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09CD4B,PerkDisarmEffect,Disarm,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F3F0C,PerkDisintegrateConcAimed,Disintegrate,5,0,ActorValue; CompareOperator; ComparisonValue; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F3F10,PerkDisintegrateConcAimedArea100,Disintegrate,3,0,ActorValue; CompareOperator; ComparisonValue; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F3F0D,PerkDisintegrateFFAimed,Disintegrate,3,0,ActorValue; CompareOperator; ComparisonValue; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F3F0F,PerkDisintegrateFFAimedArea,Disintegrate,3,0,ActorValue; CompareOperator; ComparisonValue; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0C1E98,PerkGrandmaster1HParalysisFFSelf,Paralyze,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0C1E9A,PerkGrandmaster2HParalysisFFSelf,Paralyze,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0153D3,PerkImpactStaggerPushFFAimed,Perk Impact Stagger,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F392F,PerkIntenseFlamesConfDownConcAimed,Intense Flames Fear,7,0,ActorValue; CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F392D,PerkIntenseFlamesConfDownFFAimed,Intense Flames Fear,7,0,ActorValue; CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F3930,PerkIntenseFlamesConfDownFFAimedArea,Intense Flames Rout,7,0,ActorValue; CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F3931,PerkIntenseFlamesConfDownFFSelfArea100,It Burns Hysteria,8,0,ActorValue; CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0BB,PerkMasterMindAggDownFFAimed,Charm - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0BC,PerkMasterMindAggDownFFAimedArea,Mass Charm - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0BD,PerkMasterMindAggDownFFSelfArea250,Beloved - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0BE,PerkMasterMindAggUpFFAimed,Fury - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0BF,PerkMasterMindAggUpFFAimedArea,Frenzy - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0C0,PerkMasterMindAggUpFFSelfArea250,Mayhem - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CF4,PerkMasterMindAreaFortifyHealth100,Fortify Health - Master of the Mind,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CF0,PerkMasterMindAreaFortifyHealth50,Fortify Health - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CF5,PerkMasterMindAreaFortifyStamina100,Fortify Stamina - Master of the Mind,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CF1,PerkMasterMindAreaFortifyStamina50,Fortify Stamina - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0C1,PerkMasterMindConfDownFFAimed,Fear - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0C2,PerkMasterMindConfDownFFAimedArea,Rout - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0C3,PerkMasterMindConfDownFFSelfArea250,Hysteria - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0C4,PerkMasterMindConfUpFFAimed,Courage - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0C5,PerkMasterMindConfUpFFAimedArea,Rally - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CEC,PerkMasterMindFortifyHealth00,Fortify Health - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:050CED,PerkMasterMindFortifyStamina00,Fortify Stamina - Master of the Mind,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0D799D,PerkOblivionBindingFFContact,Banish Summoned,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:04E93E,PerkRestoreStaminaConcActor,Restore Stamina,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:04E93F,PerkRestoreStaminaFFActor,Restore Stamina,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0C7,PerkRestoreStaminaMysticConcActor,Restore Stamina - Mystic,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:09E0C6,PerkRestoreStaminaSupernaturalFFActor,Restore Stamina - Supernatural,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0D799F,PerkSoulStealerFFContact,Soul Trap,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:04E945,PerkSummonFlameAtronachPotent,Conjure Potent Flame Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10EE4A,PerkSummonFrostAtronachNPCPotent,Conjure Potent Frost Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10EE40,PerkSummonFrostAtronachPCPotent,Conjure Potent Frost Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:04E946,PerkSummonFrostAtronachPotent,Conjure Potent Frost Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10EE4B,PerkSummonStormAtronachNPCPotent,Potency: Conjure Storm Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10EE44,PerkSummonStormAtronachPCPotent,Potency: Conjure Storm Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:04E947,PerkSummonStormAtronachPotent,Potency: Conjure Storm Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:105F1B,PerkTrickShotDisarm,Trick Shot Disarm,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0E826D,PerkTurnUndeadFFContact,Turn Raised Undead,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:106255,PerkWarmasterEffect,Knockdown Effect,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F5B57,PlayerVampireAbsorbHealthConcAimed,Drain Health,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0E40C9,RaceImperialPacify,Pacify,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0E40C2,RaceNordBattleCryEffect,Battle Cry,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0E40D0,RaceWoodElfCommandAnimal,Command Animal,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:065BD6,ReanimateFFAimed0,Reanimate,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:096D0B,ReanimateFFAimed25,Reanimate,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:096D0C,ReanimateFFAimed50,Reanimate,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:096D0D,ReanimateFFAimed75,Reanimate,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:016B4B,ReanimateFFTargetActor0,Reanimate,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:016C0F,ReanimateFFTargetActor25,Reanimate,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:016C3B,ReanimateFFTargetActor50,Reanimate,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:016C3D,ReanimateFFTargetActor75,Reanimate,1,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F52AB,ReanimateSecondayFFAimed,Reanimate Secondary Effects,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10EAD9,ReanimateSecondayTargetActor,Reanimate Secondary Effects,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:07E8E0,ReanimateThrallFFAimed,Reanimate Thrall,2,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:01CEA5,RestoreHealthConcActor,Restore Health,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:01CEA7,RestoreHealthFFActor,Restore Health,4,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0B62ED,RestoreHealthFFSelfArea,Restore Health Area,6,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10CAAD,shieldChargeKnockbackConcAimed,Shield Charge Knockback,2,0,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10CBDF,ShockDamageConcAimedPerk,Sparks,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:04DBA3,SoulTrapFFActor,Soul Trap,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0CB12C,SprigganCallEffect,Call of the Wild,1,0,CompareOperator; ComparisonValue; Faction; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0AE782,StaggeCircleProtection,Stagger Circle Protection,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0C5C0B,StaggerAttackAreaEffectUndead80,Stagger Area Attack,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:01CEAA,SummonFlameAtronach,Conjure Flame Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:07E5D2,SummonFlameThrall,Conjure Flame Thrall,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0CDECF,SummonFlameThrallPotent,Conjure Potent Flame Thrall,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:01CEAB,SummonFrostAtronach,Conjure Frost Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10EE48,SummonFrostAtronachNPC,Conjure Frost Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:07E5D3,SummonFrostThrall,Conjure Frost Thrall,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0CDED0,SummonFrostThrallPotent,Conjure Potent Frost Thrall,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:01CEAC,SummonStormAtronach,Conjure Storm Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10EE49,SummonStormAtronachNPC,Conjure Storm Atronach,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:07E5D4,SummonStormThrall,Conjure Storm Thrall,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0CDED1,SummonStormThrallPotent,Conjure Potent Storm Thrall,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0D61E2,TG05KarliahInvisibility,Karliah's Invisibility,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0FDBC2,TG08BInvisibillityFFContact,Invisibility,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0FDBC5,TG08BSubterfugeExplosionEffect,Nightingale Subterfuge,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0FDBBF,TGNightingaleShadowEffectMercer,Nightingale Shadow Mercer,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:0F198B,TGNightingaleSubterfugeEffect,Nightingale Subterfuge,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A26E,TrapExplGasEnchFireDamageFFContact01,Fire Damage,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A26F,TrapExplGasEnchFireDamageFFContact02,Fire Damage,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A270,TrapExplGasEnchFireDamageFFContact03,Fire Damage,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A271,TrapExplGasEnchFireDamageFFContact04,Fire Damage,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A272,TrapExplGasEnchFireDamageFFContact05,Fire Damage,2,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Skyrim.esm,MGEF,Skyrim.esm:10A273,TrapExplGasEnchFireDamageFFContact06,Fire Damage,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
