plugin,record_type,formid,editor_id,flags,entry_count,entries,modding_use,validation
Skyrim.esm,LVLI,Skyrim.esm:10FE87,LootWarlockCorpseGoldSublist,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",20,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:035061,LootWarlockEnchArmor100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:035062,LootWarlockEnchWeapons100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:0350A0,LootWarlockGems100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:035063,LootWarlockGems15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:035064,LootWarlockGold,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",20,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FACF,LootWarlockIngredients10,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount, SpecialLoot",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FAD0,LootWarlockIngredients25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount, SpecialLoot",6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:03509F,LootWarlockJewelry100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:03506E,LootWarlockJewelry15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FACE,LootWarlockPotions10,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount, SpecialLoot",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:086019,LootWarlockPotions25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FACD,LootWarlockRandom,UseAll,8,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FAD2,LootWarlockRecipes05,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:0F627B,LootWarlockScrolls05,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:03509E,LootWarlockScrolls100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:0F627C,LootWarlockSoulGems10,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount, SpecialLoot",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:03509D,LootWarlockSoulGems100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:03509A,LootWarlockSoulGems25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FAD3,LootWarlockSoulGemsNecroBonus,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:04C165,LootWarlockSpellTomes00All15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",10,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:03509C,LootWarlockWeapon15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070DB4,LootWerewolfChestBossBase,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",10,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070E56,LootWerewolfChestPotions100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",7,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
