plugin,formid,editor_id,flags,crime_values,relations,ranks,modding_use,validation
Skyrim.esm,Skyrim.esm:065662,LeftHandMineSkaggisHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09E0C9,MagicAllegianceFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MagicAllegianceFaction (Skyrim.esm:09E0C9):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08F3E8,MagicCharmFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MagicCharmFaction (Skyrim.esm:08F3E8):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:04359B,MammothFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,dunPrisonerFaction (Skyrim.esm:0AA784):Friend; GiantFaction (Skyrim.esm:04359A):Friend; MammothFaction (Skyrim.esm:04359B):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0A75BD,MarkarthAbandonedHouseFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:06566D,MarkarthArnleifandSonsFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F9AB3,MarkarthCastleBlacksmithFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0CD131,MarkarthCastleServantsFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F17F1,MarkarthCosnachFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0656ED,MarkarthDibellaInnerSanctumFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09CA0A,MarkarthDoubterFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:065671,MarkarthEndonsHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F18EA,MarkarthGhorzaFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:065677,MarkarthHagsCureFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F122C,MarkarthHallofDeadFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:104646,MarkarthHousecarlOwnershipFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:104645,MarkarthJarlOwnershipFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0656EB,MarkarthKeepFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MarkarthWizardFaction (Skyrim.esm:094389):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09DA2B,MarkarthKlepprFrabbiFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F18F0,MarkarthMuiriFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09CA0B,MarkarthNaiveFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:065675,MarkarthNeposHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MarkarthNeposHouseFaction (Skyrim.esm:065675):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F17EB,MarkarthOmluagFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:06566F,MarkarthSilverBloodInnFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F994E,MarkarthSilverBloodInnWorkerFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F994D,MarkarthSilverBloodPatronFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F9965,MarkarthSmelterWorkersFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:04C446,MarkarthStablesFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:104647,MarkarthStewardOwnershipFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0656EA,MarkarthTempleofDibellaFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0C78E5,MarkarthThalmorFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,Thalmor/Talos-ban pressure,extracted
Skyrim.esm,Skyrim.esm:0D6733,MarkarthThonarBetridFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MS01TreasuryHouseEnemy (Skyrim.esm:0D6742):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:06566B,MarkarthTreasuryHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0656E7,MarkarthWarrensEltrysFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0656E6,MarkarthWarrensTenantsFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:094389,MarkarthWizardFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,GuardFactionMarkarth (Skyrim.esm:018AAC):Friend; MarkarthWizardFaction (Skyrim.esm:094389):Ally; MarkarthKeepFaction (Skyrim.esm:0656EB):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0FF7F3,MarriageAskedFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:07431A,MarriageCourtingFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:047A01,MarriageExcludedFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:075CB3,MarriageLoveInterestWitnessFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:07D3A7,MarriageRivalAttackFaction,DoNotReportCrimesAgainstMembers,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:075CB2,MarriageWitnessFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:06BBB3,MerryfairFarmHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0FCC60,MG02BossNonCombatFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MG02BossNonCombatFaction (Skyrim.esm:0FCC60):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:08562A,MG02MinerFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:04D251,MG03CallerFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0180C5,MG03OrthornFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,dunPrisonerFaction (Skyrim.esm:0AA784):Friend; PlayerFaction (Skyrim.esm:000DB1):Ally; CollegeofWinterholdFaction (Skyrim.esm:01F259):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:05A837,MG05CreatureFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MG05CreatureFaction (Skyrim.esm:05A837):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0AD8CC,MGEntryFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:103531,MGRitual04GhostFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0DB386,MGRitualDremoraFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CollegeofWinterholdFaction (Skyrim.esm:01F259):Neutral,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0135A0,MGThalmorFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,CollegeofWinterholdFaction (Skyrim.esm:01F259):Ally; PlayerFaction (Skyrim.esm:000DB1):Enemy; MGThalmorFaction (Skyrim.esm:0135A0):Ally,,Thalmor/Talos-ban pressure,extracted
Skyrim.esm,Skyrim.esm:0F18EB,MixwaterMillGilfreHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09E294,MorthalAlvasHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09E295,MorthalFalionsHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F17E6,MorthalGuardhouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,crime/hold/civic signal,extracted
Skyrim.esm,Skyrim.esm:0F8A5F,MorthalJarlFaction,"HiddenFromPC, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09E296,MorthalJorgensHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0FA050,MorthalLonghouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:09E297,MorthalThonnirsHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10BEDA,MQ101AlduinFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ101SoldierFaction (Skyrim.esm:10BEDB):Neutral,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:05B4D5,MQ101CaptiveFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ101ImperialFaction (Skyrim.esm:0BF465):Friend; MQ101StormcloakFaction (Skyrim.esm:0BF464):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:06491A,MQ101ImperialDialogueFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0BF465,MQ101ImperialFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ101CaptiveFaction (Skyrim.esm:05B4D5):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:105EDF,MQ101LokirEnemyFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ101LokirFaction (Skyrim.esm:105EE0):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:105EE0,MQ101LokirFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ101LokirEnemyFaction (Skyrim.esm:105EDF):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:04E1E1,MQ101PlayerFriendFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ101PlayerFriendFaction (Skyrim.esm:04E1E1):Ally,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:10BEDB,MQ101SoldierFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ101SoldierFaction (Skyrim.esm:10BEDB):Ally; MQ101AlduinFaction (Skyrim.esm:10BEDA):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:06491B,MQ101StormcloakDialogueFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0BF464,MQ101StormcloakFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ101CaptiveFaction (Skyrim.esm:05B4D5):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0F3E6B,MQ101TemporaryAlduinFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ101TemporaryAlduinFaction (Skyrim.esm:0F3E6B):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0B4054,MQ101TemporaryFriendsFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ101TemporaryFriendsFaction (Skyrim.esm:0B4054):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0AC135,MQ102ChatterFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:01BC97,MQ103ImperialSoldierFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:01BC9D,MQ103SonsOfSkyrimSoldierFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:01C5D0,MQ103TemporaryFriendsFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,PlayerFaction (Skyrim.esm:000DB1):Ally; dunPrisonerFaction (Skyrim.esm:0AA784):Friend; MQ103TemporaryFriendsFaction (Skyrim.esm:01C5D0):Friend,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:054D00,MQ104DragonFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ104SoldierFaction (Skyrim.esm:054AEC):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:054AEC,MQ104SoldierFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ104DragonFaction (Skyrim.esm:054D00):Enemy,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0A4A40,MQ104SonsFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0423A5,MQ201ExteriorGuardFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,crime/hold/civic signal,extracted
Skyrim.esm,Skyrim.esm:1094D6,MQ201FriendDistractionDoneFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:04D5BE,MQ201MalbornAssassinFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:042398,MQ201PartyGuardFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,crime/hold/civic signal,extracted
Skyrim.esm,Skyrim.esm:0665E6,MQ201PartyGuestFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0BC3E2,MQ201PartyGuestHappy,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:0BC3E3,MQ201PartyGuestUnhappy,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:069FAE,MQ201PartyLoadDoorFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Skyrim.esm,Skyrim.esm:039F27,MQ201ThalmorCombatFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ201ThalmorFooledFaction (Skyrim.esm:06B2FC):Ally; ThalmorFaction (Skyrim.esm:039F26):Ally,,Thalmor/Talos-ban pressure,extracted
Skyrim.esm,Skyrim.esm:05450B,MQ201ThalmorEnemyFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,ThalmorFaction (Skyrim.esm:039F26):Enemy,,Thalmor/Talos-ban pressure,extracted
Skyrim.esm,Skyrim.esm:06B2FC,MQ201ThalmorFooledFaction,"HiddenFromPC, IgnoreMurder, IgnoreAssault, IgnoreStealing, IgnoreTrespass, IgnorePickpocket",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,MQ201ThalmorCombatFaction (Skyrim.esm:039F27):Ally; PlayerFaction (Skyrim.esm:000DB1):Neutral; ThalmorFaction (Skyrim.esm:039F26):Ally,,Thalmor/Talos-ban pressure,extracted
