plugin,formid,editor_id,workbench_keyword,created_object,created_count,ingredients,modding_use,validation
HearthFires.esm,HearthFires.esm:003CA8,BYOHHouseRecipe144Room7AWalls,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart144Room7AWalls (HearthFires.esm:00374C),1,BYOHMaterialClay (HearthFires.esm:003043) x3; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CA9,BYOHHouseRecipe145Room7ARoofFraming,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart145Room7ARoofFraming (HearthFires.esm:00374D),1,BYOHMaterialLog (HearthFires.esm:00300E) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CAA,BYOHHouseRecipe146Room7ARoof_1,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart146Room7ARoof (HearthFires.esm:00374E),1,BYOHMaterialNails (HearthFires.esm:00300F) x8; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:000C11,BYOHHouseRecipe146Room7ARoof_2,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart146Room7ARoof (HearthFires.esm:00374E),1,BYOHMaterialNails (HearthFires.esm:00300F) x8; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:000C12,BYOHHouseRecipe146Room7ARoof_3,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart146Room7ARoof (HearthFires.esm:00374E),1,BYOHMaterialNails (HearthFires.esm:00300F) x8; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CAB,BYOHHouseRecipe150Room8ADoor,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart150Room8ADoor (HearthFires.esm:0031CF),1,BYOHMaterialFittingsIron (HearthFires.esm:003035) x3; BYOHMaterialLog (HearthFires.esm:00300E) x3; BYOHMaterialLock (HearthFires.esm:003012) x3; BYOHMaterialHinge (HearthFires.esm:003011) x6; BYOHMaterialNails (HearthFires.esm:00300F) x6,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CAC,BYOHHouseRecipe151Room8AFoundation,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart151Room8AFoundation (HearthFires.esm:003752),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x8,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CAD,BYOHHouseRecipe152Room8AFloor,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart152Room8AFloor (HearthFires.esm:003751),1,BYOHMaterialStoneBlock (HearthFires.esm:00306C) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CAE,BYOHHouseRecipe153Room8AWallFraming1,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart153Room8AWallFraming1 (HearthFires.esm:003750),1,BYOHMaterialLog (HearthFires.esm:00300E) x10; BYOHMaterialNails (HearthFires.esm:00300F) x10,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CAF,BYOHHouseRecipe154Room8AWallFraming2,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart154Room8AWallFraming2 (HearthFires.esm:00373C),1,BYOHMaterialLog (HearthFires.esm:00300E) x4; BYOHMaterialNails (HearthFires.esm:00300F) x12,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CB0,BYOHHouseRecipe155Room8AWalls1,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart155Room8AWalls1 (HearthFires.esm:003755),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialClay (HearthFires.esm:003043) x3,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CB1,BYOHHouseRecipe156Room8AWalls2,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart156Room8AWalls2 (HearthFires.esm:003753),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialClay (HearthFires.esm:003043) x6,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CB2,BYOHHouseRecipe157Room8ARoof_1,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart157Room8ARoof (HearthFires.esm:003754),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:000C13,BYOHHouseRecipe157Room8ARoof_2,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart157Room8ARoof (HearthFires.esm:003754),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:000C14,BYOHHouseRecipe157Room8ARoof_3,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart157Room8ARoof (HearthFires.esm:003754),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CE9,BYOHHouseRecipe160Room9ADoor,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart160Room9ADoor (HearthFires.esm:0031D0),1,BYOHMaterialFittingsIron (HearthFires.esm:003035) x3; BYOHMaterialLog (HearthFires.esm:00300E) x3; BYOHMaterialLock (HearthFires.esm:003012) x3; BYOHMaterialHinge (HearthFires.esm:003011) x6; BYOHMaterialNails (HearthFires.esm:00300F) x6,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CEA,BYOHHouseRecipe161Room9AFoundation,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart161Room9AFoundation (HearthFires.esm:003CD6),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x10,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CEB,BYOHHouseRecipe162Room9AWallFraming,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart162Room9AWallFraming (HearthFires.esm:003CD7),1,BYOHMaterialLog (HearthFires.esm:00300E) x7; BYOHMaterialNails (HearthFires.esm:00300F) x8,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CEC,BYOHHouseRecipe163Room9AFloor,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart163Room9AFloor (HearthFires.esm:003CD8),1,BYOHMaterialStoneBlock (HearthFires.esm:00306C) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CED,BYOHHouseRecipe164Room9ARoof,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart164Room9ARoof (HearthFires.esm:003CD9),1,BYOHMaterialStoneBlock (HearthFires.esm:00306C) x4; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CEE,BYOHHouseRecipe165Room9AWalls_1,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart165Room9AWalls (HearthFires.esm:003CDA),1,BYOHMaterialClay (HearthFires.esm:003043) x3; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:000C15,BYOHHouseRecipe165Room9AWalls_2,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart165Room9AWalls (HearthFires.esm:003CDA),1,BYOHMaterialClay (HearthFires.esm:003043) x3; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:000C16,BYOHHouseRecipe165Room9AWalls_3,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart165Room9AWalls (HearthFires.esm:003CDA),1,BYOHMaterialClay (HearthFires.esm:003043) x3; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CEF,BYOHHouseRecipe170Room10ADoor,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart170Room10ADoor (HearthFires.esm:0031D1),1,BYOHMaterialFittingsIron (HearthFires.esm:003035) x2; BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialLock (HearthFires.esm:003012) x2; BYOHMaterialHinge (HearthFires.esm:003011) x4; BYOHMaterialNails (HearthFires.esm:00300F) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CF0,BYOHHouseRecipe171Room10AFoundation,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart171Room10AFoundation (HearthFires.esm:003CDB),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x10,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CF1,BYOHHouseRecipe172Room10AWallFraming,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart172Room10AWallFraming (HearthFires.esm:003CDC),1,BYOHMaterialLog (HearthFires.esm:00300E) x8; BYOHMaterialNails (HearthFires.esm:00300F) x8,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CF2,BYOHHouseRecipe173Room10AFloor,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart173Room10AFloor (HearthFires.esm:003CDD),1,BYOHMaterialStoneBlock (HearthFires.esm:00306C) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CF3,BYOHHouseRecipe174Room10AWalls,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart174Room10AWalls (HearthFires.esm:003CDF),1,BYOHMaterialClay (HearthFires.esm:003043) x3; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CF4,BYOHHouseRecipe175Room10ARoofFraming,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart175Room10ARoofFraming (HearthFires.esm:003CDE),1,BYOHMaterialLog (HearthFires.esm:00300E) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CF5,BYOHHouseRecipe176Room10ARoof_1,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart176Room10ARoof (HearthFires.esm:003CE0),1,BYOHMaterialNails (HearthFires.esm:00300F) x8; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:000C17,BYOHHouseRecipe176Room10ARoof_2,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart176Room10ARoof (HearthFires.esm:003CE0),1,BYOHMaterialNails (HearthFires.esm:00300F) x8; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:000C18,BYOHHouseRecipe176Room10ARoof_3,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart176Room10ARoof (HearthFires.esm:003CE0),1,BYOHMaterialNails (HearthFires.esm:00300F) x8; BYOHMaterialLog (HearthFires.esm:00300E) x1,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CF6,BYOHHouseRecipe180Room11ADoor,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart180Room11ADoor (HearthFires.esm:0031D2),1,BYOHMaterialFittingsIron (HearthFires.esm:003035) x3; BYOHMaterialLog (HearthFires.esm:00300E) x3; BYOHMaterialLock (HearthFires.esm:003012) x3; BYOHMaterialHinge (HearthFires.esm:003011) x6; BYOHMaterialNails (HearthFires.esm:00300F) x6,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CF7,BYOHHouseRecipe181Room11AFoundation,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart181Room11AFoundation (HearthFires.esm:003CE2),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x8,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CF8,BYOHHouseRecipe182Room11AFloor,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart182Room11AFloor (HearthFires.esm:003CE3),1,BYOHMaterialStoneBlock (HearthFires.esm:00306C) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CF9,BYOHHouseRecipe183Room11AWallFraming1,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart183Room11AWallFraming1 (HearthFires.esm:003CE4),1,BYOHMaterialLog (HearthFires.esm:00300E) x10; BYOHMaterialNails (HearthFires.esm:00300F) x10,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CFA,BYOHHouseRecipe184Room11AWallFraming2,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart184Room11AWallFraming2 (HearthFires.esm:003CE5),1,BYOHMaterialLog (HearthFires.esm:00300E) x4; BYOHMaterialNails (HearthFires.esm:00300F) x12,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CFB,BYOHHouseRecipe185Room11AWalls1,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart185Room11AWalls1 (HearthFires.esm:003CE6),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialClay (HearthFires.esm:003043) x3,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CFC,BYOHHouseRecipe186Room11AWalls2,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart186Room11AWalls2 (HearthFires.esm:003CE7),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialClay (HearthFires.esm:003043) x6,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003CFD,BYOHHouseRecipe187Room11ARoof_1,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart187Room11ARoof (HearthFires.esm:003CE8),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:000C19,BYOHHouseRecipe187Room11ARoof_2,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart187Room11ARoof (HearthFires.esm:003CE8),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:000C1A,BYOHHouseRecipe187Room11ARoof_3,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart187Room11ARoof (HearthFires.esm:003CE8),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x4,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003AD7,BYOHHouseRecipe190Room12Cellar,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart190Room12Cellar (HearthFires.esm:003AD8),1,BYOHMaterialLog (HearthFires.esm:00300E) x8; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x50,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003AD9,BYOHHouseRecipe200Room3Workbench,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart200Room3Workbench (HearthFires.esm:003ADA),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B36,BYOHHouseRecipe201Room3WorkbenchDisable,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart201Room3WorkbenchDisable (HearthFires.esm:003ADB),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B21,BYOHHouseRecipe202Room4Workbench,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart202Room4Workbench (HearthFires.esm:003ADC),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B37,BYOHHouseRecipe203Room4WorkbenchDisable,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart203Room4WorkbenchDisable (HearthFires.esm:003ADD),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B2E,BYOHHouseRecipe204Room5Workbench,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart204Room5Workbench (HearthFires.esm:003ADE),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B38,BYOHHouseRecipe205Room5WorkbenchDisable,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart205Room5WorkbenchDisable (HearthFires.esm:003ADF),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B2F,BYOHHouseRecipe206Room6Workbench,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart206Room6Workbench (HearthFires.esm:003AE0),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B39,BYOHHouseRecipe207Room6WorkbenchDisable,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart207Room6WorkbenchDisable (HearthFires.esm:003AE1),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B30,BYOHHouseRecipe208Room7Workbench,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart208Room7Workbench (HearthFires.esm:003AE2),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B3A,BYOHHouseRecipe209Room7WorkbenchDisable,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart209Room7WorkbenchDisable (HearthFires.esm:003AE3),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B31,BYOHHouseRecipe210Room8Workbench,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart210Room8Workbench (HearthFires.esm:003AE4),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B3B,BYOHHouseRecipe211Room8WorkbenchDisable,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart211Room8WorkbenchDisable (HearthFires.esm:003AE5),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B32,BYOHHouseRecipe212Room9Workbench,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart212Room9Workbench (HearthFires.esm:003AE6),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B3C,BYOHHouseRecipe213Room9WorkbenchDisable,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart213Room9WorkbenchDisable (HearthFires.esm:003AE7),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B33,BYOHHouseRecipe214Room10Workbench,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart214Room10Workbench (HearthFires.esm:003AE8),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B3D,BYOHHouseRecipe215Room10WorkbenchDisable,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart215Room10WorkbenchDisable (HearthFires.esm:003AE9),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B34,BYOHHouseRecipe216Room11Workbench,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart216Room11Workbench (HearthFires.esm:003AEA),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B3E,BYOHHouseRecipe217Room11WorkbenchDisable,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart217Room11WorkbenchDisable (HearthFires.esm:003AEB),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B35,BYOHHouseRecipe218Room12Workbench,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart218Room12Workbench (HearthFires.esm:003AEC),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:003B3F,BYOHHouseRecipe219Room12WorkbenchDisable,BYOHBuildingDrafting (HearthFires.esm:00305C),BYOHHousePart219Room12WorkbenchDisable (HearthFires.esm:003AED),1,,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:005A8C,BYOHHouseRecipe230Room5ACanopy,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart230Room5ACanopy (HearthFires.esm:0068F1),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x6,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:0068F4,BYOHHouseRecipe231Room8ACanopy,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart231Room8ACanopy (HearthFires.esm:0068F2),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x6,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:0068F5,BYOHHouseRecipe232Room11ACanopy,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart232Room11ACanopy (HearthFires.esm:0068F3),1,BYOHMaterialLog (HearthFires.esm:00300E) x1; BYOHMaterialNails (HearthFires.esm:00300F) x6,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:009550,BYOHHouseRecipe300Room3BDoor,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart300Room3BDoor (HearthFires.esm:009506),1,BYOHMaterialFittingsIron (HearthFires.esm:003035) x3; BYOHMaterialLog (HearthFires.esm:00300E) x3; BYOHMaterialLock (HearthFires.esm:003012) x3; BYOHMaterialHinge (HearthFires.esm:003011) x6; BYOHMaterialNails (HearthFires.esm:00300F) x6,crafting signal candidate,candidate-extracted
HearthFires.esm,HearthFires.esm:009551,BYOHHouseRecipe301Room3BFoundation,BYOHBuildingCarpenter (HearthFires.esm:003015),BYOHHousePart301Room3BFoundation (HearthFires.esm:009507),1,BYOHMaterialLog (HearthFires.esm:00300E) x2; BYOHMaterialStoneBlock (HearthFires.esm:00306C) x10,crafting signal candidate,candidate-extracted
